code,text
33.19.02,"Attività: Riparazione di prodotti in gomma

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- ricostruzione o rifabbricazione di macchine ed apparecchiature, cfr. classe corrispondente nelle divisioni 25-30
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di cisterne, serbatoi e contenitori in metallo, cfr. 33.11
- riparazione di bidoni in acciaio per trasporto e imballaggio, cfr. 33.11
- riparazione di giostre, altalene ed altre attrezzature per luna-park, cfr. 33.12
- riparazione di mobili per l'ufficio o per la casa, restauro di mobili, cfr. 95.24
- riparazione di biciclette, cfr. 95.29
- operazioni di aggiustatura e modifica eseguite su capi di vestiario, cfr. 95.29
- riparazione di strumenti musicali (esclusi quelli di antiquariato), cfr. 95.29
- accordatura di pianoforti, cfr. 95.29

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Riparazione e manutenzione di prodotti in metallo, macchine ed apparecchiature > Riparazione di altre apparecchiature > Riparazione di prodotti in gomma"
33.19.03,"Attività: Riparazione di articoli in vetro

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- ricostruzione o rifabbricazione di macchine ed apparecchiature, cfr. classe corrispondente nelle divisioni 25-30
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di cisterne, serbatoi e contenitori in metallo, cfr. 33.11
- riparazione di bidoni in acciaio per trasporto e imballaggio, cfr. 33.11
- riparazione di giostre, altalene ed altre attrezzature per luna-park, cfr. 33.12
- riparazione di mobili per l'ufficio o per la casa, restauro di mobili, cfr. 95.24
- riparazione di biciclette, cfr. 95.29
- operazioni di aggiustatura e modifica eseguite su capi di vestiario, cfr. 95.29
- riparazione di strumenti musicali (esclusi quelli di antiquariato), cfr. 95.29
- accordatura di pianoforti, cfr. 95.29

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Riparazione e manutenzione di prodotti in metallo, macchine ed apparecchiature > Riparazione di altre apparecchiature > Riparazione di articoli in vetro"
33.19.04,"Attività: Riparazioni di altri prodotti in legno n.c.a.

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- ricostruzione o rifabbricazione di macchine ed apparecchiature, cfr. classe corrispondente nelle divisioni 25-30
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di cisterne, serbatoi e contenitori in metallo, cfr. 33.11
- riparazione di bidoni in acciaio per trasporto e imballaggio, cfr. 33.11
- riparazione di giostre, altalene ed altre attrezzature per luna-park, cfr. 33.12
- riparazione di mobili per l'ufficio o per la casa, restauro di mobili, cfr. 95.24
- riparazione di biciclette, cfr. 95.29
- operazioni di aggiustatura e modifica eseguite su capi di vestiario, cfr. 95.29
- riparazione di strumenti musicali (esclusi quelli di antiquariato), cfr. 95.29
- accordatura di pianoforti, cfr. 95.29

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Riparazione e manutenzione di prodotti in metallo, macchine ed apparecchiature > Riparazione di altre apparecchiature > Riparazioni di altri prodotti in legno n.c.a."
33.19.09,"Attività: Riparazione di altre apparecchiature n.c.a.

Questa attività **include**:
- riparazione di reti da pesca, inclusa la rammendatura
- riparazione di cordame, sartiame, tele e incerate
- riparazione di contenitori per la conservazione di fertilizzanti e di prodotti chimici
- riparazione di flipper ed altri giochi a moneta di uso non domestico
- restauro di organi e di altri strumenti musicali di antiquariato

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- ricostruzione o rifabbricazione di macchine ed apparecchiature, cfr. classe corrispondente nelle divisioni 25-30
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di cisterne, serbatoi e contenitori in metallo, cfr. 33.11
- riparazione di bidoni in acciaio per trasporto e imballaggio, cfr. 33.11
- riparazione di giostre, altalene ed altre attrezzature per luna-park, cfr. 33.12
- riparazione di mobili per l'ufficio o per la casa, restauro di mobili, cfr. 95.24
- riparazione di biciclette, cfr. 95.29
- operazioni di aggiustatura e modifica eseguite su capi di vestiario, cfr. 95.29
- riparazione di strumenti musicali (esclusi quelli di antiquariato), cfr. 95.29
- accordatura di pianoforti, cfr. 95.29

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Riparazione e manutenzione di prodotti in metallo, macchine ed apparecchiature > Riparazione di altre apparecchiature > Riparazione di altre apparecchiature n.c.a."
33.20.01,"Attività: Installazione di motori, generatori e trasformatori elettrici; di apparecchiature per la distribuzione e il controllo dell'elettricità (esclusa l'installazione all'interno degli edifici)

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- installazione di impianti di illuminazione stradale e di dispositivi elettrici di segnalazione, cfr. 43.21
- installazione di impianti di segnalazione d'incendio, cfr. 43.21
- installazione di impianti di riscaldamento e di condizionamento dell'aria, cfr. 43.22
- installazione di ascensori, scale mobili, porte automatiche, sistemi di aspirazione centralizzati eccetera, cfr. 43.29
- installazione di interni di navi, cfr. 43.3
- installazione di porte, scale, arredi per negozi e simili, cfr. 43.32
- installazione e montaggio di mobili modulari, installazione di divisori, installazione di mobili per attrezzature di laboratorio, cfr. 43.32
- installazione (setting-up) di personal computer, cfr. 62.09

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Installazione di macchine ed apparecchiature industriali > Installazione di motori, generatori e trasformatori elettrici; di apparecchiature per la distribuzione e il controllo dell'elettricità (esclusa l'installazione all'interno degli edifici)"
33.20.02,"Attività: Installazione di apparecchi elettrici ed elettronici per telecomunicazioni, di apparecchi trasmittenti radiotelevisivi, di impianti di apparecchiature elettriche ed elettroniche (esclusa l'installazione all'interno degli edifici)

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- installazione di impianti di illuminazione stradale e di dispositivi elettrici di segnalazione, cfr. 43.21
- installazione di impianti di segnalazione d'incendio, cfr. 43.21
- installazione di impianti di riscaldamento e di condizionamento dell'aria, cfr. 43.22
- installazione di ascensori, scale mobili, porte automatiche, sistemi di aspirazione centralizzati eccetera, cfr. 43.29
- installazione di interni di navi, cfr. 43.3
- installazione di porte, scale, arredi per negozi e simili, cfr. 43.32
- installazione e montaggio di mobili modulari, installazione di divisori, installazione di mobili per attrezzature di laboratorio, cfr. 43.32
- installazione (setting-up) di personal computer, cfr. 62.09

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Installazione di macchine ed apparecchiature industriali > Installazione di apparecchi elettrici ed elettronici per telecomunicazioni, di apparecchi trasmittenti radiotelevisivi, di impianti di apparecchiature elettriche ed elettroniche (esclusa l'installazione all'interno degli edifici)"
33.20.03,"Attività: Installazione di strumenti ed apparecchi di misurazione, controllo, prova, navigazione e simili (incluse le apparecchiature di controllo dei processi industriali)

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- installazione di impianti di illuminazione stradale e di dispositivi elettrici di segnalazione, cfr. 43.21
- installazione di impianti di segnalazione d'incendio, cfr. 43.21
- installazione di impianti di riscaldamento e di condizionamento dell'aria, cfr. 43.22
- installazione di ascensori, scale mobili, porte automatiche, sistemi di aspirazione centralizzati eccetera, cfr. 43.29
- installazione di interni di navi, cfr. 43.3
- installazione di porte, scale, arredi per negozi e simili, cfr. 43.32
- installazione e montaggio di mobili modulari, installazione di divisori, installazione di mobili per attrezzature di laboratorio, cfr. 43.32
- installazione (setting-up) di personal computer, cfr. 62.09

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Installazione di macchine ed apparecchiature industriali > Installazione di strumenti ed apparecchi di misurazione, controllo, prova, navigazione e simili (incluse le apparecchiature di controllo dei processi industriali)"
33.20.04,"Attività: Installazione di cisterne, serbatoi e contenitori in metallo

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- installazione di impianti di illuminazione stradale e di dispositivi elettrici di segnalazione, cfr. 43.21
- installazione di impianti di segnalazione d'incendio, cfr. 43.21
- installazione di impianti di riscaldamento e di condizionamento dell'aria, cfr. 43.22
- installazione di ascensori, scale mobili, porte automatiche, sistemi di aspirazione centralizzati eccetera, cfr. 43.29
- installazione di interni di navi, cfr. 43.3
- installazione di porte, scale, arredi per negozi e simili, cfr. 43.32
- installazione e montaggio di mobili modulari, installazione di divisori, installazione di mobili per attrezzature di laboratorio, cfr. 43.32
- installazione (setting-up) di personal computer, cfr. 62.09

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Installazione di macchine ed apparecchiature industriali > Installazione di cisterne, serbatoi e contenitori in metallo"
33.20.05,"Attività: Installazione di generatori di vapore (escluse le caldaie per il riscaldamento centrale ad acqua calda)

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- installazione di impianti di illuminazione stradale e di dispositivi elettrici di segnalazione, cfr. 43.21
- installazione di impianti di segnalazione d'incendio, cfr. 43.21
- installazione di impianti di riscaldamento e di condizionamento dell'aria, cfr. 43.22
- installazione di ascensori, scale mobili, porte automatiche, sistemi di aspirazione centralizzati eccetera, cfr. 43.29
- installazione di interni di navi, cfr. 43.3
- installazione di porte, scale, arredi per negozi e simili, cfr. 43.32
- installazione e montaggio di mobili modulari, installazione di divisori, installazione di mobili per attrezzature di laboratorio, cfr. 43.32
- installazione (setting-up) di personal computer, cfr. 62.09

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Installazione di macchine ed apparecchiature industriali > Installazione di generatori di vapore (escluse le caldaie per il riscaldamento centrale ad acqua calda)"
33.20.06,"Attività: Installazione di macchine per ufficio, di mainframe e computer simili

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- installazione di impianti di illuminazione stradale e di dispositivi elettrici di segnalazione, cfr. 43.21
- installazione di impianti di segnalazione d'incendio, cfr. 43.21
- installazione di impianti di riscaldamento e di condizionamento dell'aria, cfr. 43.22
- installazione di ascensori, scale mobili, porte automatiche, sistemi di aspirazione centralizzati eccetera, cfr. 43.29
- installazione di interni di navi, cfr. 43.3
- installazione di porte, scale, arredi per negozi e simili, cfr. 43.32
- installazione e montaggio di mobili modulari, installazione di divisori, installazione di mobili per attrezzature di laboratorio, cfr. 43.32
- installazione (setting-up) di personal computer, cfr. 62.09

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Installazione di macchine ed apparecchiature industriali > Installazione di macchine per ufficio, di mainframe e computer simili"
33.20.07,"Attività: Installazione di apparecchi medicali, di apparecchi e strumenti per odontoiatria

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- installazione di impianti di illuminazione stradale e di dispositivi elettrici di segnalazione, cfr. 43.21
- installazione di impianti di segnalazione d'incendio, cfr. 43.21
- installazione di impianti di riscaldamento e di condizionamento dell'aria, cfr. 43.22
- installazione di ascensori, scale mobili, porte automatiche, sistemi di aspirazione centralizzati eccetera, cfr. 43.29
- installazione di interni di navi, cfr. 43.3
- installazione di porte, scale, arredi per negozi e simili, cfr. 43.32
- installazione e montaggio di mobili modulari, installazione di divisori, installazione di mobili per attrezzature di laboratorio, cfr. 43.32
- installazione (setting-up) di personal computer, cfr. 62.09

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Installazione di macchine ed apparecchiature industriali > Installazione di apparecchi medicali, di apparecchi e strumenti per odontoiatria"
33.20.08,"Attività: Installazione di apparecchi elettromedicali

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- installazione di impianti di illuminazione stradale e di dispositivi elettrici di segnalazione, cfr. 43.21
- installazione di impianti di segnalazione d'incendio, cfr. 43.21
- installazione di impianti di riscaldamento e di condizionamento dell'aria, cfr. 43.22
- installazione di ascensori, scale mobili, porte automatiche, sistemi di aspirazione centralizzati eccetera, cfr. 43.29
- installazione di interni di navi, cfr. 43.3
- installazione di porte, scale, arredi per negozi e simili, cfr. 43.32
- installazione e montaggio di mobili modulari, installazione di divisori, installazione di mobili per attrezzature di laboratorio, cfr. 43.32
- installazione (setting-up) di personal computer, cfr. 62.09

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Installazione di macchine ed apparecchiature industriali > Installazione di apparecchi elettromedicali"
33.20.09,"Attività: Installazione di altre macchine ed apparecchiature industriali

Questa attività **include**:
- installazione di macchine industriali all'interno di impianti industriali
- smontaggio di macchine ed apparecchiature di grandi dimensioni
- messa in opera finale (avviamento) di macchinari
- installazione di altre macchine ed apparecchiature industriali come: impianti di refrigerazione eccetera

Questa attività **esclude**:
- pulizia di macchine industriali, cfr. 81.22
- riparazione e manutenzione di computer ed apparecchiature per le comunicazioni, cfr. 95.1
- riparazione e manutenzione di beni per uso personale e per la casa, cfr. 95.2
- riparazione di mobili per ufficio, cfr. 95.24
- installazione di impianti di illuminazione stradale e di dispositivi elettrici di segnalazione, cfr. 43.21
- installazione di impianti di segnalazione d'incendio, cfr. 43.21
- installazione di impianti di riscaldamento e di condizionamento dell'aria, cfr. 43.22
- installazione di ascensori, scale mobili, porte automatiche, sistemi di aspirazione centralizzati eccetera, cfr. 43.29
- installazione di interni di navi, cfr. 43.3
- installazione di porte, scale, arredi per negozi e simili, cfr. 43.32
- installazione e montaggio di mobili modulari, installazione di divisori, installazione di mobili per attrezzature di laboratorio, cfr. 43.32
- installazione (setting-up) di personal computer, cfr. 62.09

Gerarchia: Riparazione, manutenzione ed installazione di macchine ed apparecchiature > Installazione di macchine ed apparecchiature industriali > Installazione di altre macchine ed apparecchiature industriali"
35.11.00,"Attività: Produzione di energia elettrica

Gerarchia: Fornitura di energia elettrica, gas, vapore e aria condizionata > Produzione, trasmissione e distribuzione di energia elettrica > Produzione di energia elettrica"
35.12.00,"Attività: Trasmissione di energia elettrica

Gerarchia: Fornitura di energia elettrica, gas, vapore e aria condizionata > Produzione, trasmissione e distribuzione di energia elettrica > Trasmissione di energia elettrica"
35.13.00,"Attività: Distribuzione di energia elettrica

Gerarchia: Fornitura di energia elettrica, gas, vapore e aria condizionata > Produzione, trasmissione e distribuzione di energia elettrica > Distribuzione di energia elettrica"
35.14.00,"Attività: Commercio di energia elettrica

Questa attività **include**:
- vendita di energia elettrica agli utenti finali
- attività di intermediari o agenti che organizzano la vendita di elettricità attraverso sistemi di distribuzione gestiti da terzi
- gestione di compra-vendita di energia elettrica e di capacità di trasmissione

Gerarchia: Fornitura di energia elettrica, gas, vapore e aria condizionata > Produzione, trasmissione e distribuzione di energia elettrica > Commercio di energia elettrica"
35.21.00,"Attività: Produzione di gas

Questa attività **include**:
- produzione di gas ai fini di approvvigionamento mediante carbonizzazione del carbone o utilizzando sottoprodotti agricoli o rifiuti
- produzione di combustibili gassosi con tenore calorico specifico mediante depurazione, miscelatura e altri processi, da gas di vario tipo, incluso il gas naturale

Questa attività **esclude**:
- produzione di gas naturale, cfr. 06.20
- fabbricazione di prodotti di cokeria, cfr. 19.10
- fabbricazione di prodotti petroliferi raffinati, cfr. 19.20
- riempimento di bombole con gas (gpl), cfr. 19.20
- fabbricazione di gas industriali, cfr. 20.11
- vendita di combustibili gassosi sfusi o vendita in bombole, cfr. 46.71, 47.78

Gerarchia: Fornitura di energia elettrica, gas, vapore e aria condizionata > Produzione di gas; distribuzione di combustibili gassosi mediante condotte > Produzione di gas"
35.22.00,"Attività: Distribuzione di combustibili gassosi mediante condotte

Gerarchia: Fornitura di energia elettrica, gas, vapore e aria condizionata > Produzione di gas; distribuzione di combustibili gassosi mediante condotte > Distribuzione di combustibili gassosi mediante condotte"
35.23.00,"Attività: Commercio di gas distribuito mediante condotte

Questa attività **include**:
- vendita di gas agli utenti mediante condotte
- attività di intermediari o agenti di gas che organizzano la vendita di gas attraverso sistemi di distribuzione gestiti da terzi
- compra-vendita di capacità produttiva e di capacità di trasporto per combustibili gassosi

Questa attività **esclude**:
- vendita all'ingrosso di combustibili gassosi, cfr. 46.71
- vendita al dettaglio di gas in bombole, cfr. 47.78
- commercio al dettaglio di carburante per autotrazione, cfr. 47.30

Gerarchia: Fornitura di energia elettrica, gas, vapore e aria condizionata > Produzione di gas; distribuzione di combustibili gassosi mediante condotte > Commercio di gas distribuito mediante condotte"
35.30.00,"Attività: Fornitura di vapore e aria condizionata

Questa attività **include**:
- produzione, captazione e distribuzione di vapore ed acqua calda per il riscaldamento, la forza motrice ed altre utilizzazioni
- produzione e distribuzione di aria fredda
- produzione e distribuzione di acqua refrigerata per il raffreddamento
- produzione di ghiaccio per scopi alimentari e non alimentari (esempio per il raffreddamento)

Gerarchia: Fornitura di energia elettrica, gas, vapore e aria condizionata > Fornitura di vapore e aria condizionata"
36.00.00,"Attività: Raccolta, trattamento e fornitura di acqua

Questa attività **include**:
- raccolta di acqua da fiumi, laghi, pozzi eccetera
- raccolta di acqua piovana
- gestione di canali di irrigazione
- depurazione di acqua a scopo di distribuzione
- dissalazione dell'acqua di mare o di acque del sottosuolo per produrre principalmente acqua potabile
- distribuzione di acqua tramite condutture, autocarri o altri mezzi di trasporto

Questa attività **esclude**:
- gestione di impianti o apparecchiature di irrigazione a fini agricoli, cfr. 01.61
- trattamento delle acque reflue per prevenire l'inquinamento, cfr. 37.00

Gerarchia: Raccolta, trattamento e fornitura di acqua"
37.00.00,"Attività: Raccolta e depurazione delle acque di scarico

Questa attività **include**:
- gestione dei sistemi di fognatura o degli impianti di trattamento delle acque reflue
- raccolta e trasporto delle acque nere provenienti da una o più utenze e dell'acqua piovana tramite reti fognarie, collettori, cisterne e altri mezzi di trasporto (veicoli per il trasporto dei reflui eccetera)
- svuotamento e pulizia di pozzi neri e fosse settiche, pozzi e fosse di acque di scarico, manutenzione delle toilette chimiche
- trattamento delle acque reflue (ad esempio di piscine e impianti industriali) tramite processi fisici, chimici e biologici come diluizione, screening, filtraggio, sedimentazione eccetera
- manutenzione, pulizia e drenaggio di fognature e tubi di scarico incluso lo spurgo

Questa attività **esclude**:
- raccolta, trattamento e fornitura acqua, cfr. 36.00
- decontaminazione di acque di superficie e acque del sottosuolo nel luogo inquinato, cfr. 39.00
- costruzione e riparazione di sistemi di fognatura, cfr. 42.21

Gerarchia: Gestione delle reti fognarie > Raccolta e depurazione delle acque di scarico"
38.11.00,"Attività: Raccolta di rifiuti solidi non pericolosi

Questa attività **include**:
- raccolta di rifiuti solidi non pericolosi (ossia spazzatura), come la raccolta di rifiuti domestici e industriali tramite bidoni per la spazzatura, bidoni su ruote, container eccetera; può includere anche la raccolta di materiali misti recuperabili
- raccolta di materiali riciclabili
- raccolta di rifiuti provenienti dai bidoni dei rifiuti situati in aree pubbliche
- raccolta di rifiuti da costruzione e demolizione
- raccolta e rimozione di detriti quali macerie e calcinacci
- raccolta di materiali di scarto di industrie tessili
- gestione di impianti per il trasferimento di rifiuti non pericolosi
- gestione dei centri di raccolta dei rifiuti non pericolosi

Questa attività **esclude**:
- trattamento di sostanze alimentari residue per fabbricazione prodotti alimentari, cfr. 10
- trattamento di residui di macellazione, cfr. 10.9
- raccolta di rifiuti pericolosi, cfr. 38.12
- gestione di discariche per lo smaltimento di rifiuti non pericolosi, cfr. 38.21
- gestione di impianti in cui i materiali recuperabili misti quali carta, plastica eccetera vengono divisi in categorie distinte, cfr. 38.32
- raccolta di rottami nell'ambito del commercio all'ingrosso di rottami, cfr. 46.77
- trasporto dei rifiuti e dei residui non pericolosi, non effettuato da imprese che svolgono attività di raccolta e smaltimento, cfr. 49.41

Gerarchia: Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali > Raccolta dei rifiuti > Raccolta di rifiuti non pericolosi > Raccolta di rifiuti solidi non pericolosi"
38.12.00,"Attività: Raccolta di rifiuti pericolosi solidi e non solidi

Questa attività **include**:
- raccolta di rifiuti pericolosi, quali: oli di rifiuto provenienti da navi o da autofficine, rifiuti biocontaminanti, rifiuti nucleari, batterie usate, oli e grassi per cucina usati eccetera
- gestione di stazioni di trasferimento per rifiuti pericolosi
- gestione dei centri di raccolta dei rifiuti pericolosi

Questa attività **esclude**:
- risanamento e decontaminazione di edifici contaminati, siti minerari, suolo, acque del sottosuolo, ad esempio eliminazione dell'amianto, cfr. 39.00
- trasporto dei rifiuti e dei residui pericolosi, effettuato da imprese che non svolgono attività di raccolta e smaltimento, cfr. 49.41

Gerarchia: Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali > Raccolta dei rifiuti > Raccolta di rifiuti pericolosi > Raccolta di rifiuti pericolosi solidi e non solidi"
38.21.01,"Attività: Produzione di compost

Questa attività **esclude**:
- trattamento e smaltimento delle acque reflue, cfr. 37.00
- recupero dei materiali, cfr. 38.3
- trattamento e smaltimento delle acque reflue, cfr. 37.00
- incenerimento e combustione di rifiuti pericolosi, cfr. 38.22
- gestione degli impianti dove i materiali misti recuperabili come carta, plastica, contenitori usati di bevande e metalli sono separati in distinte categorie, cfr. 38.32
- decontaminazione, disinquinamento di terreni ed acque; eliminazione di materiali tossici, cfr. 39.00

Gerarchia: Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali > Trattamento e smaltimento dei rifiuti > Trattamento e smaltimento di rifiuti non pericolosi > Trattamento e smaltimento di rifiuti non pericolosi; produzione di compost > Produzione di compost"
38.21.09,"Attività: Trattamento e smaltimento di altri rifiuti non pericolosi

Questa attività **include**:
- smaltimento e trattamento che precede lo smaltimento dei rifiuti non pericolosi solidi o non solidi
- gestione di discariche per lo smaltimento dei rifiuti non pericolosi
- smaltimento dei rifiuti non pericolosi tramite combustione o incenerimento o altri metodi, con o senza la risultante di produzione di elettricità o vapore, combustibili sostitutivi, biogas, ceneri o altri sottoprodotti destinati ad ulteriore uso eccetera
- trattamento di rifiuti organici per lo smaltimento

Questa attività **esclude**:
- trattamento e smaltimento delle acque reflue, cfr. 37.00
- recupero dei materiali, cfr. 38.3
- trattamento e smaltimento delle acque reflue, cfr. 37.00
- incenerimento e combustione di rifiuti pericolosi, cfr. 38.22
- gestione degli impianti dove i materiali misti recuperabili come carta, plastica, contenitori usati di bevande e metalli sono separati in distinte categorie, cfr. 38.32
- decontaminazione, disinquinamento di terreni ed acque; eliminazione di materiali tossici, cfr. 39.00

Gerarchia: Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali > Trattamento e smaltimento dei rifiuti > Trattamento e smaltimento di rifiuti non pericolosi > Trattamento e smaltimento di rifiuti non pericolosi; produzione di compost > Trattamento e smaltimento di altri rifiuti non pericolosi"
38.22.00,"Attività: Trattamento e smaltimento di rifiuti pericolosi

Questa attività **include**:
- gestione di impianti per il trattamento di rifiuti pericolosi
- trattamento e smaltimento di animali infetti vivi o morti, e di altri rifiuti contaminati
- incenerimento di rifiuti pericolosi
- smaltimento di beni usati quali frigoriferi, per eliminare rifiuti dannosi
- trattamento, smaltimento e stoccaggio di rifiuti nucleari radioattivi, incluso: trattamento e smaltimento di rifiuti radioattivi di transizione provenienti da ospedali, destinati a decomporsi durante il trasporto
- incapsulamento, preparazione e altro trattamento di rifiuti nucleari per lo stoccaggio
- smaltimento dei rifiuti di amianto

Questa attività **esclude**:
- trattamento e smaltimento delle acque reflue, cfr. 37.00
- recupero dei materiali, cfr. 38.3
- rigenerazione di combustibili nucleari, cfr. 20.13
- incenerimento di rifiuti non pericolosi, cfr. 38.21
- decontaminazione, disinquinamento di terreni ed acque; eliminazione di materiali tossici, cfr. 39.00
- rimozione dell'amianto, cfr. 39.00

Gerarchia: Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali > Trattamento e smaltimento dei rifiuti > Trattamento e smaltimento di rifiuti pericolosi"
38.31.10,"Attività: Demolizione di carcasse

Questa attività **esclude**:
- smaltimento di beni usati quali frigoriferi, per eliminare i rifiuti dannosi, cfr. 38.22
- smantellamento di automobili, computer, televisori ed altre apparecchiature per ottenere e rivendere parti che sono direttamente riutilizzabili come pezzi di ricambio, cfr. 46.77

Gerarchia: Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali > Recupero dei materiali > Demolizione di carcasse e cantieri di demolizione navali > Demolizione di carcasse"
38.31.20,"Attività: Cantieri di demolizione navali

Questa attività **esclude**:
- smaltimento di beni usati quali frigoriferi, per eliminare i rifiuti dannosi, cfr. 38.22
- smantellamento di automobili, computer, televisori ed altre apparecchiature per ottenere e rivendere parti che sono direttamente riutilizzabili come pezzi di ricambio, cfr. 46.77

Gerarchia: Attività di raccolta, trattamento e smaltimento dei rifiuti; recupero dei materiali > Recupero dei materiali > Demolizione di carcasse e cantieri di demolizione navali > Cantieri di demolizione navali"
